name,location,website,schoolName,description,type,grades,address,city,state,zip,zip2,phone,phone2,county,lat,lon,district,number,website,gs-url,Gs-rank,yearupdate,Number2
402317,2003338,,Awakening Seed School,"Awakening Seed School, a private school located in Phoenix, AZ, serves grades PK-4 in the .",private,"PK,TK,KG,1,2,3,4",6630 South 40th Street,Phoenix,AZ,85042,4013,(602) 454-2606,(602) 454-2773,Maricopa County,33.386101,-111.996193,,0,http://www.awakeningseedschool.org,https://www.greatschools.org/arizona/phoenix/2317-Awakening-Seed-School/,,,2.5778187331452600
400694,40831000787,5211,Frank Elementary School,"Frank Elementary School, a public school located in Guadalupe, AZ, serves grades PK-5 & Ungraded in the Tempe School District.It has received a GreatSchools Rating of 4 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5,UG",8409 South Avenida del Yaqui,Guadalupe,AZ,85283,4013,(480) 730-7100,(480) 777-0146,Maricopa County,33.370739,-111.962776,Tempe School District,1263,http://www.tempeschools.org/frank,https://www.greatschools.org/arizona/guadalupe/694-Frank-Elementary-School/,4,2020,2.5860180570917300
400722,40831001258,5233,Getz School,"Getz School, a public school located in Tempe, AZ, serves grades PK-8 & Ungraded in the Tempe School District.",public,"PK,KG,1,2,3,4,5,6,7,8,UG",625 West Cornell Drive,Tempe,AZ,85283,4013,(480) 730-7100,(480) 838-0061,Maricopa County,33.371319,-111.950203,Tempe School District,1263,http://www.tempeschools.org/getz,https://www.greatschools.org/arizona/tempe/722-Getz-School/,,,2.604679185256070
401358,40831000789,5225,Wood School,"Wood School, a public school located in Tempe, AZ, serves grades PK-5 & Ungraded in the Tempe School District.It has received a GreatSchools Rating of 4 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5,UG",727 West Cornell Drive,Tempe,AZ,85283,4013,(480) 730-7100,(480) 838-0832,Maricopa County,33.370842,-111.951874,Tempe School District,1263,www.tempeschools.org/wood,https://www.greatschools.org/arizona/tempe/1358-Wood-Elementary-School/,4,2020,2.617665440491130
405451,40076102947,89948,Tempe Preparatory Junior Academy,"Tempe Preparatory Junior Academy, a charter school located in Tempe, AZ, serves grades Ungraded in the Tempe Preparatory Junior Academy.",charter,UG,1251 East Southern Avenue,Tempe,AZ,85282,4013,(480) 839-3402,(480) 755-0546,Maricopa County,33.39267,-111.918388,Tempe Preparatory Junior Academy,2543,,https://www.greatschools.org/arizona/tempe/5451-Tempe-Preparatory-Junior-Academy/,,,2.631663911914200
400985,40831003600,5217,Meyer Montessori,"Meyer Montessori, a public school located in Tempe, AZ, serves grades PK-6 & Ungraded in the Tempe School District.",public,"PK,KG,1,2,3,4,5,6,UG",2615 South Dorsey Lane,Tempe,AZ,85282,4013,(480) 730-7100,(480) 829-6561,Maricopa County,33.401878,-111.914803,Tempe School District,1263,http://www.tempeschools.org/schools/emeyer.ht,https://www.greatschools.org/arizona/tempe/985-Meyer-Montessori/,,,2.6478320305218300
402390,A9500090,,Good Steps Christian at Greate,"Good Steps Christian at Greate, a private school located in Phoenix, AZ, serves grades PK-9 in the .",private,"PK,KG,1,2,3,4,5,6,7,8,9",7040 So. 40th St,Phoenix,AZ,85042,4013,(602) 438-2422,,Maricopa,33.382702,-111.995697,,0,,https://www.greatschools.org/arizona/phoenix/2390-Good-Steps-Christian-At-Greate/,,,2.70112424969242
400797,40831000777,5219,Joseph P. Spracale Elementary School,"Joseph P. Spracale Elementary School, a public school located in Tempe, AZ, serves grades K-5 & Ungraded in the Tempe School District.It has received a GreatSchools Rating of 7 out of 10, based on a variety of school quality measures.",public,"KG,1,2,3,4,5,UG",1325 East Malibu Drive,Tempe,AZ,85282,4013,(480) 730-7100,(480) 820-7335,Maricopa County,33.390793,-111.917038,Tempe School District,1263,http://www.tempeschools.org/hudson,https://www.greatschools.org/arizona/tempe/797-Hudson-Elementary-School/,7,2020,2.7567945866007200
403533,40044602659,88375,Imagine Tempe,"Imagine Tempe, a charter school located in Tempe, AZ, serves grades K-8 in the Imagine Elementary At Tempe  Inc..",charter,"KG,1,2,3,4,5,6,7,8",1538 East Southern Avenue,Tempe,AZ,85282,4013,(480) 355-1640,(480) 355-1650,Maricopa,33.394348,-111.913589,Imagine Elementary At Tempe  Inc.,2498,http://imaginetempe.com/,https://www.greatschools.org/arizona/tempe/3533-Imagine-Tempe/,,,2.84612797792884
405666,40081903187,90635,Great Hearts Academies - Anthem Prep,"Great Hearts Academies - Anthem Prep, a charter school located in Phoenix, AZ, serves grades K-12 in the Anthem Preparatory Academy.It has received a GreatSchools Rating of 9 out of 10, based on a variety of school quality measures.",charter,"KG,1,2,3,4,5,6,7,8,9,10,11,12",4801 East Washington Street,Phoenix,AZ,85034,4013,(602) 438-7045,(623) 465-4832,Maricopa County,33.44669,-111.977493,Anthem Preparatory Academy,2580,,https://www.greatschools.org/arizona/anthem/5666-Great-Hearts-Academies---Anthem-Prep/,9,2020,2.8487173002597300
403392,A0300057,,Arizona Cultural Academy,"Arizona Cultural Academy, a private school located in Phoenix, AZ, serves grades PK-12 in the .",private,"PK,TK,KG,1,2,3,4,5,6,7,8,9,10,11,12",7810 South 42nd Place,Phoenix,AZ,85042,4013,(602) 454-1222,(602) 453-3222,Maricopa County,33.375614,-111.992912,,0,http://www.azacademy.org,https://www.greatschools.org/arizona/phoenix/3392-Arizona-Cultural-Academy/,,,2.9361612213702500
400367,40831000763,5226,Aguilar Elementary School,"Aguilar Elementary School, a public school located in Tempe, AZ, serves grades PK-5 & Ungraded in the Tempe School District.It has received a GreatSchools Rating of 4 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5,UG",5800 South Forest Avenue,Tempe,AZ,85283,4013,(480) 730-7100,(480) 838-1179,Maricopa County,33.370308,-111.935387,Tempe School District,1263,http://www.tempeschools.org/aguilar,https://www.greatschools.org/arizona/tempe/367-Aguilar-School/,4,2020,2.975043185405200
404932,,,Avalone Children Acadamey,"Avalone Children Acadamey, a private school located in Tempe, AZ, serves grades PK-K in the .",private,"PK,KG",1116 South McClintock Drive,Tempe,AZ,85281,4013,(480) 966-9643,,Maricopa,33.416706,-111.909492,,0,,https://www.greatschools.org/arizona/tempe/4932-Avalone-Children-Acadamey/,,,2.9787344501472700
400422,40831000764,5222,Arredondo Elementary School,"Arredondo Elementary School, a public school located in Tempe, AZ, serves grades PK-5 & Ungraded in the Tempe School District.It has received a GreatSchools Rating of 4 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5,UG",1330 East Carson Drive,Tempe,AZ,85282,4013,(480) 730-7100,(480) 839-7325,Maricopa County,33.384029,-111.916199,Tempe School District,1263,http://www.tempeschools.org/arredondo,https://www.greatschools.org/arizona/tempe/422-Arredondo-Elementary-School/,4,2020,3.02974076329427
401182,40022101921,78851,South Pointe Elementary School,"South Pointe Elementary School, a charter school located in Tempe, AZ, serves grades K-6 in the Kaizen Education Foundation Dba South Pointe Elementary Scho.",charter,"KG,1,2,3,4,5,6",1290 North Scottsdale Road,Tempe,AZ,85281,4013,(602) 953-2933,(602) 953-0831,Maricopa County,33.442944,-111.927567,Kaizen Education Foundation Dba South Pointe Elementary Scho,2261,http://www.southpointeelem.com,https://www.greatschools.org/arizona/phoenix/1182-South-Pointe-Elementary-School/,,,3.05213708725316
407102,A1392004,,Autism Academy for Ed & Development,"Autism Academy for Ed & Development, a private school located in Tempe, AZ, serves grades K-12 in the .",private,"KG,1,2,3,4,5,6,7,8,9,10,11,12",7581 S WILLOW DR # 103,Tempe,AZ,85283,4013,(480) 525-6197,,MARICOPA,33.368412,-111.934364,,0,,https://www.greatschools.org/arizona/tempe/7102-Autism-Academy-For-Ed--Development/,,,3.118331117103910
405443,40064102953,89921,Children First Academy - Tempe,"Children First Academy - Tempe, a charter school located in Tempe, AZ, serves grades Ungraded in the Edkey  Inc. - Sequoia Ranch School.",charter,UG,1938 East Apache Boulevard,Tempe,AZ,85281,4013,(480) 461-3200,(480) 649-0747,Maricopa County,33.415276,-111.902084,Edkey  Inc. - Sequoia Ranch School,2418,http://www.cfatempe.org/,https://www.greatschools.org/arizona/tempe/5443-Children-First-Academy---Tempe/,,,3.382597213764650
407021,40386003552,549878,Esperanza Prep,"Esperanza Prep, a public school located in Tempe, AZ, serves grades K-8 & Ungraded in the Maricopa County Regional District.",public,"KG,1,2,3,4,5,6,7,8,UG",1938 East Apache Boulevard,Tempe,AZ,85281,4013,(602) 452-4700,,Maricopa County,33.415276,-111.902084,Maricopa County Regional District,953,,https://www.greatschools.org/arizona/tempe/7021-Esperanza-Prep/,,,3.382597213764650
400564,40831000769,5221,Curry Elementary School,"Curry Elementary School, a public school located in Tempe, AZ, serves grades K-5 & Ungraded in the Tempe School District.It has received a GreatSchools Rating of 4 out of 10, based on a variety of school quality measures.",public,"KG,1,2,3,4,5,UG",1974 East Meadow Drive,Tempe,AZ,85282,4013,(480) 730-7100,(480) 894-4008,Maricopa County,33.40366,-111.900757,Tempe School District,1263,http://www.tempeschools.org/Curry,https://www.greatschools.org/arizona/tempe/564-Curry-Elementary-School/,4,2020,3.4365469074278900
402642,40831002130,79316,Intervention Learning Program,"Intervention Learning Program, a public school located in Tempe, AZ, serves grades Ungraded in the Tempe School District.",public,UG,2228 South Country Club Way,Tempe,AZ,85282,4013,(480) 730-7100,(480) 491-1710,Maricopa County,33.404797,-111.900627,Tempe School District,1263,http://www.tempeschools.org,https://www.greatschools.org/arizona/tempe/2642-Intervention-Learning-Program/,,,3.437886152087190
400884,40831000778,5216,Cecil Shamley School,"Cecil Shamley School, a public school located in Tempe, AZ, serves grades PK-8 & Ungraded in the Tempe School District.It has received a GreatSchools Rating of 3 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5,6,7,8,UG",1500 North Scovel Street,Tempe,AZ,85281,4013,(480) 730-7100,(480) 970-4231,Maricopa County,33.446255,-111.92057,Tempe School District,1263,http://www.tempeschools.org/laird,https://www.greatschools.org/arizona/tempe/884-Laird-School/,3,2020,3.485098860402400
406687,A0970052,,Tutor Time Learning Center,"Tutor Time Learning Center, a private school located in Phoenix, AZ, serves grades K in the .",private,KG,3316 East Baseline Road,Phoenix,AZ,85042,4013,(602) 437-0404,,Maricopa,33.378754,-112.009331,,0,,https://www.greatschools.org/arizona/phoenix/6687-Tutor-Time-Learning-Center/,,,3.4895257061901200
402356,A9100409,,Adobe Montessori School,"Adobe Montessori School, a private school located in Tempe, AZ, serves grades PK-K in the .",private,"PK,TK,KG",3620 South Kenwood Lane,Tempe,AZ,85282,4013,(408) 899-2980,,Maricopa County,33.389885,-111.901901,,0,,https://www.greatschools.org/arizona/chandler/2356-Adobe-Montessori-School/,,,3.585263772726710
401145,40831000783,5227,Rover Elementary School,"Rover Elementary School, a public school located in Tempe, AZ, serves grades PK-8 & Ungraded in the Tempe School District.It has received a GreatSchools Rating of 5 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5,6,7,8,UG",1300 East Watson Drive,Tempe,AZ,85283,4013,(480) 730-7100,(480) 820-8503,Maricopa County,33.369843,-111.91806,Tempe School District,1263,www.tempeschools.org/rover,https://www.greatschools.org/arizona/tempe/1145-Rover-Elementary-School/,5,2020,3.5873544434364400
405730,40087603352,91712,George Gervin Prep Academy,"George Gervin Prep Academy, a charter school located in Phoenix, AZ, serves grades K-8 in the George Gervin Youth Center  Inc..",charter,"KG,1,2,3,4,5,6,7,8",2801 East Southern Avenue,Phoenix,AZ,85040,4013,(480) 219-2121,(480) 219-2241,Maricopa County,33.392838,-112.020729,George Gervin Youth Center  Inc.,2627,http://www.georgegervinprepacademy.org,https://www.greatschools.org/arizona/phoenix/5730-George-Gervin-Prep-Academy/,,,3.652748952986940
403124,40831003112,81057,Ward Traditional Academy,"Ward Traditional Academy, a public school located in Tempe, AZ, serves grades K-8 & Ungraded in the Tempe School District.It has received a GreatSchools Rating of 8 out of 10, based on a variety of school quality measures.",public,"KG,1,2,3,4,5,6,7,8,UG",1965 East Hermosa Drive,Tempe,AZ,85282,4013,(480) 730-7100,(480) 491-1710,Maricopa County,33.386848,-111.901268,Tempe School District,1263,www.tempeschools.org/ward,https://www.greatschools.org/arizona/tempe/3124-Ward-Traditional-Academy/,8,2020,3.69772795058844
402314,2003291,,Gethsemane Lutheran School,"Gethsemane Lutheran School, a private school located in Tempe, AZ, serves grades PK-K in the .",private,"PK,TK,KG",1035 East Guadalupe Road,Tempe,AZ,85283,4013,(480) 839-0906,(480) 839-8876,Maricopa County,33.363079,-111.924622,,0,http://glstempe.com/,https://www.greatschools.org/arizona/tempe/2314-Gethsemane-Lutheran-School/,,,3.7236560329079
401283,40757000663,5047,Tonalea Elementary School,"Tonalea Elementary School, a public school located in SCOTTSDALE, AZ, serves grades PK-8 & Ungraded in the Scottsdale Unified District.It has received a GreatSchools Rating of 4 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5,6,7,8,UG",6720 E CONTINENTAL DR,SCOTTSDALE,AZ,85257,4013,(480) 484-6100,(480) 484-3601,Maricopa County,33.459053,-111.937447,Scottsdale Unified District,1181,http://www.susd.org/tonalea/,https://www.greatschools.org/arizona/scottsdale/1283-Tonalea-Elementary-School/,4,2020,3.7550225558303400
402867,40036602302,79958,Desert Marigold School,"Desert Marigold School, a charter school located in Phoenix, AZ, serves grades K-12 in the Valley Of The Sun Waldorf Education Association  Dba Desert.It has received a GreatSchools Rating of 8 out of 10, based on a variety of school quality measures.",charter,"KG,1,2,3,4,5,6,7,8,9,10,11,12",6210 South 28th Street,Phoenix,AZ,85042,4013,(602) 243-6909,(602) 243-6933,Maricopa County,33.391006,-112.022255,Valley Of The Sun Waldorf Education Association  Dba Desert,2366,http://www.arizonawaldorf.org,https://www.greatschools.org/arizona/phoenix/2867-Desert-Marigold-School/,8,2020,3.7748176271017900
400678,40831000786,5214,Thew Elementary School,"Thew Elementary School, a public school located in Tempe, AZ, serves grades PK-6 & Ungraded in the Tempe School District.It has received a GreatSchools Rating of 3 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5,6,UG",2130 East Howe Avenue,Tempe,AZ,85281,4013,(480) 730-7100,(480) 894-2755,Maricopa County,33.417866,-111.895515,Tempe School District,1263,www.tempeschools.org/thew,https://www.greatschools.org/arizona/tempe/678-Thew-Elementary-School/,3,2020,3.7854959175811200
406652,40089703376,92030,BASIS Ahwatukee,"BASIS Ahwatukee, a charter school located in Phoenix, AZ, serves grades 4-12 in the Basis Charter Schools INC. (91339).It has received a GreatSchools Rating of 9 out of 10, based on a variety of school quality measures.",charter,"4,5,6,7,8,9,10,11,12",10210 South 50th Place,Phoenix,AZ,85044,4013,(480) 289-2088,(480) 289-2089,Maricopa County,33.354282,-111.97554,Basis Charter Schools INC. (91339),2750,http://basisahwatukee.org/,https://www.greatschools.org/arizona/phoenix/6652-BASIS-Ahwatukee/,9,2020,3.823696297861240
