schoolName,School City,Business Name,Business Address,Business Phone,Business Rating,Distance from School,name,location,website,description,type,grades,address,city,state,zip,zip2,phone,phone2,county,lat,lon,district,number,website.1,gs-url,Gs-rank,yearupdate,Number2
St Ignatius Martyr School,Austin,Under30Experiences,411 W Monroe St,18888392086.0,5.0,961.912342379052,4807302,1323315,227100104.0,"St Ignatius Martyr School, a private school located in Austin, TX, serves grades PK-8 in the .",private,"PK,TK,KG,1,2,3,4,5,6,7,8",120 West Oltorf Street,Austin,TX,78704,48453,(512) 442-8547,(512) 442-8685,Travis County,30.24016,-97.753586,,0,,https://www.greatschools.org/texas/austin/7302-St-Ignatius-Martyr-School/,,,0.262621043409099
St Ignatius Martyr School,Austin,Norwood Estate Dog Park,1009 Edgecliff Ter,15129746700.0,3.5,1882.89894506621,4807302,1323315,227100104.0,"St Ignatius Martyr School, a private school located in Austin, TX, serves grades PK-8 in the .",private,"PK,TK,KG,1,2,3,4,5,6,7,8",120 West Oltorf Street,Austin,TX,78704,48453,(512) 442-8547,(512) 442-8685,Travis County,30.24016,-97.753586,,0,,https://www.greatschools.org/texas/austin/7302-St-Ignatius-Martyr-School/,,,0.262621043409099
St Ignatius Martyr School,Austin,Lone Star Kayak Tours,600 East Riverside Dr,15127665640.0,4.5,1813.21411369672,4807302,1323315,227100104.0,"St Ignatius Martyr School, a private school located in Austin, TX, serves grades PK-8 in the .",private,"PK,TK,KG,1,2,3,4,5,6,7,8",120 West Oltorf Street,Austin,TX,78704,48453,(512) 442-8547,(512) 442-8685,Travis County,30.24016,-97.753586,,0,,https://www.greatschools.org/texas/austin/7302-St-Ignatius-Martyr-School/,,,0.262621043409099
St Ignatius Martyr School,Austin,Mike's Bikes and Tours,,15129196293.0,5.0,1587.99381329758,4807302,1323315,227100104.0,"St Ignatius Martyr School, a private school located in Austin, TX, serves grades PK-8 in the .",private,"PK,TK,KG,1,2,3,4,5,6,7,8",120 West Oltorf Street,Austin,TX,78704,48453,(512) 442-8547,(512) 442-8685,Travis County,30.24016,-97.753586,,0,,https://www.greatschools.org/texas/austin/7302-St-Ignatius-Martyr-School/,,,0.262621043409099
St Ignatius Martyr School,Austin,Texas Climbing Adventures,,15125902988.0,5.0,1587.99381329758,4807302,1323315,227100104.0,"St Ignatius Martyr School, a private school located in Austin, TX, serves grades PK-8 in the .",private,"PK,TK,KG,1,2,3,4,5,6,7,8",120 West Oltorf Street,Austin,TX,78704,48453,(512) 442-8547,(512) 442-8685,Travis County,30.24016,-97.753586,,0,,https://www.greatschools.org/texas/austin/7302-St-Ignatius-Martyr-School/,,,0.262621043409099
St Ignatius Martyr School,Austin,Zilker Park Kite Festival,,,4.0,1587.99381329758,4807302,1323315,227100104.0,"St Ignatius Martyr School, a private school located in Austin, TX, serves grades PK-8 in the .",private,"PK,TK,KG,1,2,3,4,5,6,7,8",120 West Oltorf Street,Austin,TX,78704,48453,(512) 442-8547,(512) 442-8685,Travis County,30.24016,-97.753586,,0,,https://www.greatschools.org/texas/austin/7302-St-Ignatius-Martyr-School/,,,0.262621043409099
Travis Heights Elementary School,Austin,St. Ignatius Martyr Catholic Church,126 W Oltorf St,15124423602.0,5.0,880.186038427934,4800585,480894000361,227901140.0,"Travis Heights Elementary School, a charter school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 6 out of 10, based on a variety of school quality measures.",charter,"PK,KG,1,2,3,4,5",2010 Alameda Drive,Austin,TX,78704,48453,(512) 414-4495,(512) 442-9537,Travis County,30.241476,-97.745911,Austin Independent School District,115,http://www.travisheightselementary.com/,https://www.greatschools.org/texas/austin/585-Travis-Heights-Elementary-School/,6.0,2022.0,0.340271167062274
Travis Heights Elementary School,Austin,Big Stacy Pool,700 E Live Oak,15124450304.0,4.0,172.423388527546,4800585,480894000361,227901140.0,"Travis Heights Elementary School, a charter school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 6 out of 10, based on a variety of school quality measures.",charter,"PK,KG,1,2,3,4,5",2010 Alameda Drive,Austin,TX,78704,48453,(512) 414-4495,(512) 442-9537,Travis County,30.241476,-97.745911,Austin Independent School District,115,http://www.travisheightselementary.com/,https://www.greatschools.org/texas/austin/585-Travis-Heights-Elementary-School/,6.0,2022.0,0.340271167062274
Travis Heights Elementary School,Austin,Live Love Paddle,1610 E Riverside Dr,15128042122.0,5.0,1550.20814652234,4800585,480894000361,227901140.0,"Travis Heights Elementary School, a charter school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 6 out of 10, based on a variety of school quality measures.",charter,"PK,KG,1,2,3,4,5",2010 Alameda Drive,Austin,TX,78704,48453,(512) 414-4495,(512) 442-9537,Travis County,30.241476,-97.745911,Austin Independent School District,115,http://www.travisheightselementary.com/,https://www.greatschools.org/texas/austin/585-Travis-Heights-Elementary-School/,6.0,2022.0,0.340271167062274
Travis Heights Elementary School,Austin,Aiden by Best Western @ Austin City Hotel,2200 S I H 35,15124440561.0,3.5,806.269856690968,4800585,480894000361,227901140.0,"Travis Heights Elementary School, a charter school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 6 out of 10, based on a variety of school quality measures.",charter,"PK,KG,1,2,3,4,5",2010 Alameda Drive,Austin,TX,78704,48453,(512) 414-4495,(512) 442-9537,Travis County,30.241476,-97.745911,Austin Independent School District,115,http://www.travisheightselementary.com/,https://www.greatschools.org/texas/austin/585-Travis-Heights-Elementary-School/,6.0,2022.0,0.340271167062274
Travis Heights Elementary School,Austin,Little Stacy Park,1400 Alameda Dr,,4.5,621.988677015561,4800585,480894000361,227901140.0,"Travis Heights Elementary School, a charter school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 6 out of 10, based on a variety of school quality measures.",charter,"PK,KG,1,2,3,4,5",2010 Alameda Drive,Austin,TX,78704,48453,(512) 414-4495,(512) 442-9537,Travis County,30.241476,-97.745911,Austin Independent School District,115,http://www.travisheightselementary.com/,https://www.greatschools.org/texas/austin/585-Travis-Heights-Elementary-School/,6.0,2022.0,0.340271167062274
Travis Heights Elementary School,Austin,Lone Star Kayak Tours,600 East Riverside Dr,15127665640.0,4.5,1297.43988763117,4800585,480894000361,227901140.0,"Travis Heights Elementary School, a charter school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 6 out of 10, based on a variety of school quality measures.",charter,"PK,KG,1,2,3,4,5",2010 Alameda Drive,Austin,TX,78704,48453,(512) 414-4495,(512) 442-9537,Travis County,30.241476,-97.745911,Austin Independent School District,115,http://www.travisheightselementary.com/,https://www.greatschools.org/texas/austin/585-Travis-Heights-Elementary-School/,6.0,2022.0,0.340271167062274
Travis Heights Elementary School,Austin,CLUBWAKA - Austin,2504 Durwood St,18552582925.0,4.0,1290.31461856227,4800585,480894000361,227901140.0,"Travis Heights Elementary School, a charter school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 6 out of 10, based on a variety of school quality measures.",charter,"PK,KG,1,2,3,4,5",2010 Alameda Drive,Austin,TX,78704,48453,(512) 414-4495,(512) 442-9537,Travis County,30.241476,-97.745911,Austin Independent School District,115,http://www.travisheightselementary.com/,https://www.greatschools.org/texas/austin/585-Travis-Heights-Elementary-School/,6.0,2022.0,0.340271167062274
Travis Heights Elementary School,Austin,Norwood Estate Dog Park,1009 Edgecliff Ter,15129746700.0,3.5,1215.59694936459,4800585,480894000361,227901140.0,"Travis Heights Elementary School, a charter school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 6 out of 10, based on a variety of school quality measures.",charter,"PK,KG,1,2,3,4,5",2010 Alameda Drive,Austin,TX,78704,48453,(512) 414-4495,(512) 442-9537,Travis County,30.241476,-97.745911,Austin Independent School District,115,http://www.travisheightselementary.com/,https://www.greatschools.org/texas/austin/585-Travis-Heights-Elementary-School/,6.0,2022.0,0.340271167062274
Travis Heights Elementary School,Austin,Nicholas Dawson Park,614 Gibson St,15129746700.0,4.5,1501.42358683899,4800585,480894000361,227901140.0,"Travis Heights Elementary School, a charter school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 6 out of 10, based on a variety of school quality measures.",charter,"PK,KG,1,2,3,4,5",2010 Alameda Drive,Austin,TX,78704,48453,(512) 414-4495,(512) 442-9537,Travis County,30.241476,-97.745911,Austin Independent School District,115,http://www.travisheightselementary.com/,https://www.greatschools.org/texas/austin/585-Travis-Heights-Elementary-School/,6.0,2022.0,0.340271167062274
Travis Heights Elementary School,Austin,Under30Experiences,411 W Monroe St,18888392086.0,5.0,1151.99604150125,4800585,480894000361,227901140.0,"Travis Heights Elementary School, a charter school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 6 out of 10, based on a variety of school quality measures.",charter,"PK,KG,1,2,3,4,5",2010 Alameda Drive,Austin,TX,78704,48453,(512) 414-4495,(512) 442-9537,Travis County,30.241476,-97.745911,Austin Independent School District,115,http://www.travisheightselementary.com/,https://www.greatschools.org/texas/austin/585-Travis-Heights-Elementary-School/,6.0,2022.0,0.340271167062274
Travis Heights Elementary School,Austin,Amala Foundation,1006 S 8th St,15124768884.0,5.0,2112.32380594959,4800585,480894000361,227901140.0,"Travis Heights Elementary School, a charter school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 6 out of 10, based on a variety of school quality measures.",charter,"PK,KG,1,2,3,4,5",2010 Alameda Drive,Austin,TX,78704,48453,(512) 414-4495,(512) 442-9537,Travis County,30.241476,-97.745911,Austin Independent School District,115,http://www.travisheightselementary.com/,https://www.greatschools.org/texas/austin/585-Travis-Heights-Elementary-School/,6.0,2022.0,0.340271167062274
Dawson Elementary School,Austin,Tiny Tails To You,,15124235577.0,5.0,2008.26076225729,4800539,480894000312,227901114.0,"Dawson Elementary School, a public school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 5 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5",3001 South 1st Street,Austin,TX,78704,48453,(512) 414-2070,(512) 442-5765,Travis County,30.234201,-97.763611,Austin Independent School District,115,http://www.austinisd.org/schools/dawson,https://www.greatschools.org/texas/austin/539-Dawson-Elementary-School/,5.0,2022.0,0.856353039134055
Dawson Elementary School,Austin,Crux Climbing Center,121 Pickle Rd,15129313911.0,4.5,751.358405752866,4800539,480894000312,227901114.0,"Dawson Elementary School, a public school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 5 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5",3001 South 1st Street,Austin,TX,78704,48453,(512) 414-2070,(512) 442-5765,Travis County,30.234201,-97.763611,Austin Independent School District,115,http://www.austinisd.org/schools/dawson,https://www.greatschools.org/texas/austin/539-Dawson-Elementary-School/,5.0,2022.0,0.856353039134055
Dawson Elementary School,Austin,South Austin Recreation Center,1100 Cumberland Rd,15129782440.0,4.0,954.170183992045,4800539,480894000312,227901114.0,"Dawson Elementary School, a public school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 5 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5",3001 South 1st Street,Austin,TX,78704,48453,(512) 414-2070,(512) 442-5765,Travis County,30.234201,-97.763611,Austin Independent School District,115,http://www.austinisd.org/schools/dawson,https://www.greatschools.org/texas/austin/539-Dawson-Elementary-School/,5.0,2022.0,0.856353039134055
Dawson Elementary School,Austin,St. Ignatius Martyr Catholic Church,126 W Oltorf St,15124423602.0,5.0,1070.01101604543,4800539,480894000312,227901114.0,"Dawson Elementary School, a public school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 5 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5",3001 South 1st Street,Austin,TX,78704,48453,(512) 414-2070,(512) 442-5765,Travis County,30.234201,-97.763611,Austin Independent School District,115,http://www.austinisd.org/schools/dawson,https://www.greatschools.org/texas/austin/539-Dawson-Elementary-School/,5.0,2022.0,0.856353039134055
Dawson Elementary School,Austin,Mainspring Schools,1100 W Live Oak St,15124422301.0,5.0,1441.36376504871,4800539,480894000312,227901114.0,"Dawson Elementary School, a public school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 5 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5",3001 South 1st Street,Austin,TX,78704,48453,(512) 414-2070,(512) 442-5765,Travis County,30.234201,-97.763611,Austin Independent School District,115,http://www.austinisd.org/schools/dawson,https://www.greatschools.org/texas/austin/539-Dawson-Elementary-School/,5.0,2022.0,0.856353039134055
Dawson Elementary School,Austin,Crabtree amusement Carnival,412 E Ben White Blvd,,2.0,1513.5504538133,4800539,480894000312,227901114.0,"Dawson Elementary School, a public school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 5 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5",3001 South 1st Street,Austin,TX,78704,48453,(512) 414-2070,(512) 442-5765,Travis County,30.234201,-97.763611,Austin Independent School District,115,http://www.austinisd.org/schools/dawson,https://www.greatschools.org/texas/austin/539-Dawson-Elementary-School/,5.0,2022.0,0.856353039134055
Dawson Elementary School,Austin,Austin Eats Food Tours,,15129634545.0,5.0,1370.797232747,4800539,480894000312,227901114.0,"Dawson Elementary School, a public school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 5 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5",3001 South 1st Street,Austin,TX,78704,48453,(512) 414-2070,(512) 442-5765,Travis County,30.234201,-97.763611,Austin Independent School District,115,http://www.austinisd.org/schools/dawson,https://www.greatschools.org/texas/austin/539-Dawson-Elementary-School/,5.0,2022.0,0.856353039134055
Dawson Elementary School,Austin,AquaMobile Swim School,,18889507946.0,3.5,1370.797232747,4800539,480894000312,227901114.0,"Dawson Elementary School, a public school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 5 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5",3001 South 1st Street,Austin,TX,78704,48453,(512) 414-2070,(512) 442-5765,Travis County,30.234201,-97.763611,Austin Independent School District,115,http://www.austinisd.org/schools/dawson,https://www.greatschools.org/texas/austin/539-Dawson-Elementary-School/,5.0,2022.0,0.856353039134055
Dawson Elementary School,Austin,Zilker Park Kite Festival,,,4.0,1370.797232747,4800539,480894000312,227901114.0,"Dawson Elementary School, a public school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 5 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5",3001 South 1st Street,Austin,TX,78704,48453,(512) 414-2070,(512) 442-5765,Travis County,30.234201,-97.763611,Austin Independent School District,115,http://www.austinisd.org/schools/dawson,https://www.greatschools.org/texas/austin/539-Dawson-Elementary-School/,5.0,2022.0,0.856353039134055
Dawson Elementary School,Austin,YMOK Daycare Austin,510 Clarke St,15124284818.0,4.5,1105.00075414542,4800539,480894000312,227901114.0,"Dawson Elementary School, a public school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 5 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5",3001 South 1st Street,Austin,TX,78704,48453,(512) 414-2070,(512) 442-5765,Travis County,30.234201,-97.763611,Austin Independent School District,115,http://www.austinisd.org/schools/dawson,https://www.greatschools.org/texas/austin/539-Dawson-Elementary-School/,5.0,2022.0,0.856353039134055
Dawson Elementary School,Austin,Lone Star Riverboat,208 Barton Springs Rd,15123271388.0,4.5,3388.07275789555,4800539,480894000312,227901114.0,"Dawson Elementary School, a public school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 5 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5",3001 South 1st Street,Austin,TX,78704,48453,(512) 414-2070,(512) 442-5765,Travis County,30.234201,-97.763611,Austin Independent School District,115,http://www.austinisd.org/schools/dawson,https://www.greatschools.org/texas/austin/539-Dawson-Elementary-School/,5.0,2022.0,0.856353039134055
Dawson Elementary School,Austin,Big Stacy Pool,700 E Live Oak,15124450304.0,4.0,1737.22160139802,4800539,480894000312,227901114.0,"Dawson Elementary School, a public school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 5 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5",3001 South 1st Street,Austin,TX,78704,48453,(512) 414-2070,(512) 442-5765,Travis County,30.234201,-97.763611,Austin Independent School District,115,http://www.austinisd.org/schools/dawson,https://www.greatschools.org/texas/austin/539-Dawson-Elementary-School/,5.0,2022.0,0.856353039134055
Dawson Elementary School,Austin,Happy Swimmers USA,,15123332480.0,5.0,2008.26076225729,4800539,480894000312,227901114.0,"Dawson Elementary School, a public school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 5 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5",3001 South 1st Street,Austin,TX,78704,48453,(512) 414-2070,(512) 442-5765,Travis County,30.234201,-97.763611,Austin Independent School District,115,http://www.austinisd.org/schools/dawson,https://www.greatschools.org/texas/austin/539-Dawson-Elementary-School/,5.0,2022.0,0.856353039134055
Dawson Elementary School,Austin,ATX Kids Club,,15122345437.0,4.5,1370.797232747,4800539,480894000312,227901114.0,"Dawson Elementary School, a public school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 5 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5",3001 South 1st Street,Austin,TX,78704,48453,(512) 414-2070,(512) 442-5765,Travis County,30.234201,-97.763611,Austin Independent School District,115,http://www.austinisd.org/schools/dawson,https://www.greatschools.org/texas/austin/539-Dawson-Elementary-School/,5.0,2022.0,0.856353039134055
Dawson Elementary School,Austin,Experience Guide,,,5.0,1010.08591163183,4800539,480894000312,227901114.0,"Dawson Elementary School, a public school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 5 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5",3001 South 1st Street,Austin,TX,78704,48453,(512) 414-2070,(512) 442-5765,Travis County,30.234201,-97.763611,Austin Independent School District,115,http://www.austinisd.org/schools/dawson,https://www.greatschools.org/texas/austin/539-Dawson-Elementary-School/,5.0,2022.0,0.856353039134055
Dawson Elementary School,Austin,Del Curto Neighborhood Park,3000 Del Curto,,4.0,1649.88873694127,4800539,480894000312,227901114.0,"Dawson Elementary School, a public school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 5 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5",3001 South 1st Street,Austin,TX,78704,48453,(512) 414-2070,(512) 442-5765,Travis County,30.234201,-97.763611,Austin Independent School District,115,http://www.austinisd.org/schools/dawson,https://www.greatschools.org/texas/austin/539-Dawson-Elementary-School/,5.0,2022.0,0.856353039134055
Dawson Elementary School,Austin,Avas Flowers,,18776383303.0,1.0,2008.26076225729,4800539,480894000312,227901114.0,"Dawson Elementary School, a public school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 5 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5",3001 South 1st Street,Austin,TX,78704,48453,(512) 414-2070,(512) 442-5765,Travis County,30.234201,-97.763611,Austin Independent School District,115,http://www.austinisd.org/schools/dawson,https://www.greatschools.org/texas/austin/539-Dawson-Elementary-School/,5.0,2022.0,0.856353039134055
Dawson Elementary School,Austin,CLUBWAKA - Austin,2504 Durwood St,18552582925.0,4.0,813.55493820282,4800539,480894000312,227901114.0,"Dawson Elementary School, a public school located in Austin, TX, serves grades PK-5 in the Austin Independent School District.It has received a GreatSchools Rating of 5 out of 10, based on a variety of school quality measures.",public,"PK,KG,1,2,3,4,5",3001 South 1st Street,Austin,TX,78704,48453,(512) 414-2070,(512) 442-5765,Travis County,30.234201,-97.763611,Austin Independent School District,115,http://www.austinisd.org/schools/dawson,https://www.greatschools.org/texas/austin/539-Dawson-Elementary-School/,5.0,2022.0,0.856353039134055
